chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
genome_hic_scaffold_8_RagTag	CHG	OT	2	72	8	1	8	1
genome_hic_scaffold_8_RagTag	CHG	OT	2	73	8	0	8	0
genome_hic_scaffold_8_RagTag	CHG	OT	2	74	8	0	8	0
genome_hic_scaffold_8_RagTag	CHG	OT	2	75	10	1	10	1
genome_hic_scaffold_8_RagTag	CHG	OT	2	76	5	1	5	1
genome_hic_scaffold_8_RagTag	CHG	OT	2	8	8	0	8	0
genome_hic_scaffold_8_RagTag	CHG	OT	2	9	14	0	14	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	1	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	10	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	11	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	12	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	13	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	14	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	15	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	16	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	17	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	18	10	0	10	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	19	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	2	10	0	10	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	20	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	21	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	22	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	23	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	24	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	25	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	26	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	27	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	28	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	29	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	3	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	30	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	31	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	32	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	33	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OB	1	34	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	35	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	36	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	37	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OB	1	38	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	39	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	4	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	40	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	41	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	42	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	43	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	44	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	45	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	46	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	47	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	48	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	49	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	5	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	50	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	51	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	52	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	53	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	55	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	56	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	57	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	58	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	59	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	6	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	60	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	61	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	62	11	0	11	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	63	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	64	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	65	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	66	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	67	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	68	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	69	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	7	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	70	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	71	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	72	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	73	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	74	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	75	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	76	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	8	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	1	9	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	1	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	10	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	11	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	12	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	13	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	14	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	15	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	16	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	17	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	18	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	19	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	2	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	20	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	21	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	22	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	23	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	24	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	25	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	26	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	27	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	28	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	29	12	1	12	1
genome_hic_scaffold_8_RagTag	CpG	OB	2	3	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	30	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	31	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	32	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	33	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	34	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	35	3	1	3	1
genome_hic_scaffold_8_RagTag	CpG	OB	2	36	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	37	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	38	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	39	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	4	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	40	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	41	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	42	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	43	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	44	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	45	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	46	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	47	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	48	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	49	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	5	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	50	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	51	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	52	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	53	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	54	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	55	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	56	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	57	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	58	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	59	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	6	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	60	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	61	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	62	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	63	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	64	7	1	7	1
genome_hic_scaffold_8_RagTag	CpG	OB	2	65	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	66	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	67	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	68	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	69	6	1	6	1
genome_hic_scaffold_8_RagTag	CpG	OB	2	7	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	70	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	71	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	72	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	73	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OB	2	74	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	75	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	76	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	8	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OB	2	9	5	1	5	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	1	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	10	9	1	9	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	11	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	12	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	13	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	14	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	15	3	1	3	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	16	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	17	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	18	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	19	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	2	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	20	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	21	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	22	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	23	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	24	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	25	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	26	5	2	5	2
genome_hic_scaffold_8_RagTag	CpG	OT	1	27	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	28	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	29	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	3	2	1	2	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	30	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	31	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	32	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	33	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	34	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	35	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	36	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	37	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	38	3	1	3	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	39	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OT	1	4	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	40	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	41	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	42	10	0	10	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	43	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	44	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	45	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	46	10	0	10	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	47	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	48	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	49	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	5	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	50	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	51	12	0	12	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	52	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	53	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	54	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	55	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	56	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	57	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	58	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	59	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	6	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	60	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	61	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	62	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	63	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	64	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	65	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	66	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	67	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	68	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	69	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	7	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	70	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	71	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	72	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	73	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	74	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	75	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	76	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	8	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	1	9	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	1	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	10	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	11	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	12	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	13	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	14	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	15	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	16	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	17	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	18	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	19	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	2	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	20	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	21	4	1	4	1
genome_hic_scaffold_8_RagTag	CpG	OT	2	22	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	23	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	24	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	25	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	26	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	27	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	28	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	29	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	3	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	30	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	31	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	32	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	33	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	34	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	35	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	36	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	37	10	0	10	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	38	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	39	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	4	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	40	9	1	9	1
genome_hic_scaffold_8_RagTag	CpG	OT	2	41	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	42	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	43	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	44	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	45	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	46	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	47	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	48	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	49	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	5	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	50	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	51	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	52	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	53	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	54	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	55	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	56	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	57	10	1	10	1
genome_hic_scaffold_8_RagTag	CpG	OT	2	58	2	1	2	1
genome_hic_scaffold_8_RagTag	CpG	OT	2	59	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	6	1	0	1	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	60	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	61	5	0	5	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	62	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	63	3	1	3	1
genome_hic_scaffold_8_RagTag	CpG	OT	2	64	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	65	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	66	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	67	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	68	3	0	3	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	69	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	7	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	70	7	0	7	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	71	9	0	9	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	72	8	0	8	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	73	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	74	6	0	6	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	75	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	76	2	0	2	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	8	4	0	4	0
genome_hic_scaffold_8_RagTag	CpG	OT	2	9	5	0	5	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	1	29	1	29	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	10	22	2	22	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	11	30	2	30	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	12	33	0	33	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	13	33	0	33	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	14	22	0	22	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	15	32	0	32	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	16	29	1	29	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	17	26	0	26	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	18	23	0	23	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	19	24	0	24	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	2	23	0	23	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	20	19	0	19	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	21	23	0	23	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	22	28	1	28	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	23	33	1	33	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	24	24	0	24	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	25	26	1	26	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	26	24	1	24	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	27	31	1	31	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	28	24	1	24	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	29	32	1	32	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	3	34	0	34	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	30	28	1	28	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	31	28	0	28	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	32	29	1	29	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	33	26	0	26	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	34	30	1	30	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	35	27	0	27	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	36	24	0	24	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	37	21	1	21	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	38	18	1	18	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	39	17	1	17	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	4	24	0	24	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	40	26	1	26	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	41	34	0	34	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	42	38	0	38	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	43	35	2	35	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	44	29	0	29	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	45	24	0	24	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	46	30	1	30	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	47	32	1	32	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	48	34	1	34	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	49	27	0	27	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	5	30	1	30	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	50	28	1	28	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	51	19	1	19	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	52	21	0	21	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	53	33	0	33	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	54	20	0	20	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	55	34	0	34	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	56	37	2	37	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	57	43	2	43	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	58	30	0	30	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	59	28	0	28	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	6	21	1	21	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	60	25	0	25	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	61	30	0	30	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	62	31	0	31	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	63	30	1	30	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	64	33	1	33	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	65	26	2	26	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	66	35	0	35	0
genome_hic_scaffold_9_RagTag	CHH	OB	1	67	30	1	30	1
genome_hic_scaffold_9_RagTag	CHH	OB	1	68	36	2	36	2
genome_hic_scaffold_9_RagTag	CHH	OB	1	69	25	3	25	3
